"CPF","segmento_do_cliente.x","Idade","Rentabilidade","previdência","cartao_de_credito","cheque_especial","credito_pessoal","cdb","credito_consignado","respostas_de_nps","data_da_resposta","Renda","verbatim"
59800632006,"Exclusive",46,397.65,3,1,1,1,2,2,10,2023-11-14,9720,"O aplicativo é rápido e fácil de usar."
68287880405,"Prime",33,729.12,4,3,1,2,3,1,10,2024-12-14,11457,"0"
25389676940,"Prime",44,522.03,4,3,3,2,2,3,7,2023-02-22,17807,"0"
16835956998,"Classic",22,287.8,1,2,0,1,1,2,9,2023-09-26,2957,"Muito satisfeito com o banco."
81591341434,"Prime",44,734.52,2,2,2,2,3,1,9,2023-04-26,15501,"0"
88947477650,"Classic",36,276.5,0,1,1,0,1,0,1,2024-02-14,3417,"0"
21878302665,"Prime",49,734.32,4,3,3,1,3,3,2,2023-08-18,19348,"0"
86309595040,"Classic",21,361.1,0,1,1,0,1,2,6,2023-12-02,2414,"Tive problemas com o suporte."
79167423238,"Exclusive",42,463.98,3,2,1,1,1,1,0,2024-10-24,9526,"O app trava constantemente."
72079582865,"Exclusive",48,418.87,1,3,3,1,3,1,7,2023-01-17,9365,"0"
85740599757,"Exclusive",48,424.85,3,3,3,1,3,1,0,2024-06-22,8614,"O atendimento precisa melhorar."
62145143244,"Prime",43,607.94,4,2,1,0,3,3,9,2024-09-12,19259,"Adoro as funcionalidades do app!"
31354319269,"Exclusive",40,485.4,3,3,2,1,2,1,1,2024-05-27,8902,"0"
64499347330,"Classic",44,212.62,0,2,1,0,1,1,0,2023-01-06,6855,"Tive problemas com o suporte."
69044786148,"Classic",35,211.47,0,2,1,0,1,0,3,2024-08-11,4878,"O app trava constantemente."
98458180362,"Classic",28,133.81,0,2,1,1,1,2,6,2023-01-01,1137,"A experiência no banco não foi boa."
18621901262,"Exclusive",44,563.16,2,3,2,1,3,1,0,2024-07-18,9824,"0"
66793668421,"Exclusive",29,301.43,1,3,2,0,3,1,8,2024-09-05,9935,"0"
20068064838,"Exclusive",50,515.62,3,3,1,0,3,1,7,2023-05-03,9415,"0"
45037634865,"Exclusive",40,525.38,1,3,3,0,1,1,4,2024-03-27,8792,"0"
44708102785,"Prime",47,587.8,2,3,2,1,2,3,0,2023-12-14,16681,"0"
63067925532,"Exclusive",31,423.02,3,2,3,1,2,2,8,2023-11-18,8114,"O aplicativo é rápido e fácil de usar."
76657029667,"Classic",19,113.21,0,2,1,1,1,3,5,2024-02-24,5481,"0"
92972378005,"Exclusive",31,397.04,3,1,1,1,3,1,2,2023-07-07,8352,"0"
26897417064,"Prime",52,594.95,2,1,2,0,3,1,6,2023-06-17,18052,"O aplicativo é lento e confuso."
35224346371,"Prime",30,557.02,4,3,2,1,3,1,6,2023-09-14,13241,"0"
66914458275,"Prime",42,510.51,2,2,3,1,3,1,5,2023-03-11,16206,"0"
36895636418,"Exclusive",48,525.77,1,3,3,1,3,1,0,2024-07-05,9117,"0"
65404275586,"Classic",21,108.27,1,0,1,1,1,1,10,2023-01-06,1318,"Ótimo atendimento, adorei o app."
44152174714,"Prime",48,712.94,2,3,2,2,2,1,4,2024-01-08,19720,"O app trava constantemente."
96225602605,"Classic",32,158.4,0,1,1,0,1,2,10,2024-02-26,4882,"0"
96955075741,"Classic",19,274.2,0,1,1,0,1,3,8,2023-03-27,4635,"0"
60904902278,"Prime",41,639.24,2,2,2,1,2,1,5,2023-03-22,12441,"O app trava constantemente."
73682396525,"Classic",32,214.29,1,0,1,1,0,2,3,2023-11-06,7970,"0"
61101193046,"Exclusive",50,493.24,3,2,3,0,3,1,2,2024-07-23,8347,"A experiência no banco não foi boa."
78973722355,"Classic",32,382.79,0,2,1,0,1,1,4,2024-02-06,1601,"O atendimento precisa melhorar."
81600496219,"Prime",34,652.84,4,1,3,0,2,1,9,2024-11-27,18010,"Adoro as funcionalidades do app!"
97667878636,"Exclusive",33,570.43,3,1,2,1,3,1,9,2023-06-10,9135,"Adoro as funcionalidades do app!"
18496038650,"Classic",38,143.65,0,1,1,0,1,3,8,2024-03-07,5736,"0"
92564477727,"Classic",38,227.82,0,2,1,0,1,3,4,2024-05-18,4996,"0"
91689610549,"Exclusive",27,419.93,1,2,3,0,2,2,1,2024-05-01,9994,"O app trava constantemente."
31826266575,"Classic",38,366.97,0,0,1,1,1,1,4,2023-04-09,1308,"0"
17411444530,"Exclusive",35,516.49,3,1,2,0,3,1,9,2023-10-18,9092,"0"
56964018103,"Exclusive",34,430.05,3,1,3,1,3,1,2,2023-03-11,8298,"0"
87173889480,"Classic",25,281.38,0,2,1,1,1,0,4,2023-12-05,2568,"0"
20799779532,"Classic",33,191.9,0,0,0,0,1,2,6,2024-03-01,1341,"0"
94946345615,"Exclusive",47,566.07,3,1,2,1,3,1,8,2023-01-06,8680,"0"
32773415750,"Classic",35,131.83,0,1,1,0,0,1,8,2023-02-16,5451,"0"
93079571954,"Classic",41,180.71,0,1,0,0,1,2,3,2024-06-13,5276,"0"
71058846586,"Classic",36,348.5,0,1,0,0,1,1,10,2024-06-06,4162,"0"
40396759285,"Classic",30,112.07,0,1,0,0,1,2,4,2023-12-19,5074,"Tive problemas com o suporte."
17714966848,"Prime",30,686.26,4,3,2,1,3,1,0,2024-11-03,13061,"0"
91230498148,"Prime",49,583.82,4,1,3,1,3,1,2,2024-11-25,14064,"O atendimento precisa melhorar."
94809281344,"Classic",29,123.1,0,1,1,0,1,1,5,2024-04-11,3593,"0"
16188551944,"Prime",34,633.31,2,3,3,0,2,2,5,2024-08-19,14009,"O aplicativo é lento e confuso."
38401006485,"Classic",32,300.35,0,0,1,1,1,0,9,2023-03-25,7940,"0"
74767872155,"Classic",31,307.07,0,1,1,0,0,3,8,2023-02-16,3475,"0"
14736124882,"Prime",30,539.51,4,3,3,0,2,3,2,2024-02-02,15781,"O atendimento precisa melhorar."
76943781820,"Exclusive",47,464.59,3,2,3,1,3,1,0,2024-11-24,8947,"O atendimento precisa melhorar."
16054090784,"Classic",24,140.85,0,1,1,0,0,3,10,2023-04-04,7040,"0"
95129163989,"Exclusive",50,427,3,3,1,1,3,1,6,2024-01-13,9234,"O app trava constantemente."
68615015175,"Prime",32,629.38,4,3,2,1,3,1,0,2024-01-13,13170,"Tive problemas com o suporte."
67491561329,"Classic",41,375.86,1,1,0,0,1,0,8,2024-09-23,2008,"0"
68413413476,"Exclusive",41,372.41,2,3,2,1,1,1,8,2023-07-07,8605,"O aplicativo é rápido e fácil de usar."
13446580859,"Exclusive",44,526.91,3,3,2,1,2,1,3,2024-05-17,9021,"0"
46603466488,"Classic",22,295.18,0,1,0,0,1,1,2,2024-03-03,2892,"0"
45162700155,"Exclusive",32,494.08,2,1,3,0,3,1,2,2024-10-01,9864,"0"
15742269525,"Classic",20,259.77,1,2,0,0,1,1,9,2024-05-05,6532,"0"
76581409985,"Classic",33,289.9,1,0,1,1,1,0,10,2023-09-06,7439,"0"
32142539835,"Prime",54,732.67,2,3,3,0,3,1,10,2024-01-24,11261,"O serviço prestado é excelente."
11060881049,"Classic",23,218.95,0,1,0,0,1,2,6,2024-03-05,3275,"0"
32261951585,"Prime",45,632.84,2,3,1,2,2,3,9,2024-01-12,13008,"Ótimo atendimento, adorei o app."
15256672576,"Prime",41,701.34,4,1,3,2,3,1,6,2024-07-14,17902,"0"
90674818999,"Classic",38,111.66,1,1,0,1,1,3,4,2024-08-21,4764,"0"
49264841222,"Exclusive",35,467.57,1,3,3,1,1,1,1,2023-01-11,8616,"0"
35708403755,"Classic",39,251.12,0,1,1,1,1,0,3,2024-07-23,6832,"O aplicativo é lento e confuso."
43573064398,"Prime",40,609.22,4,2,1,1,3,3,4,2024-10-27,17402,"0"
88644573631,"Classic",34,218.79,1,1,1,0,0,0,5,2023-05-01,6008,"0"
65930196958,"Exclusive",41,509.2,3,2,3,0,1,1,7,2024-03-27,9752,"0"
85785684925,"Classic",18,167.96,1,0,1,1,0,0,7,2023-06-19,4586,"0"
95522497967,"Prime",43,630.64,4,2,3,0,3,3,10,2024-12-08,15795,"Ótimo atendimento, adorei o app."
39430887284,"Prime",51,710.69,2,3,3,0,2,2,10,2024-05-12,14427,"0"
62836668078,"Exclusive",32,516.45,2,1,3,0,3,1,10,2023-10-04,8942,"0"
47584614815,"Exclusive",27,360.85,3,3,1,1,3,2,5,2023-11-12,9428,"0"
14219514068,"Prime",52,655.3,2,3,2,2,3,1,1,2023-12-03,17843,"0"
48577369029,"Prime",35,683.66,4,3,3,2,3,1,7,2024-08-24,13906,"0"
12855439179,"Prime",40,652.33,4,3,3,1,3,1,8,2023-06-25,12712,"0"
47723893932,"Classic",35,386.87,0,0,0,0,0,2,5,2024-04-07,5449,"O aplicativo é lento e confuso."
39353952831,"Classic",28,161.16,1,2,0,1,1,2,1,2024-06-30,6571,"A experiência no banco não foi boa."
30151528788,"Prime",35,632.75,2,1,2,2,2,2,10,2024-05-29,18529,"0"
76991372567,"Prime",31,646.54,4,1,2,1,2,1,10,2024-04-10,18986,"0"
12530175113,"Exclusive",47,329.92,2,1,3,1,2,1,5,2023-01-21,8437,"O atendimento precisa melhorar."
98242697666,"Prime",41,715.38,2,3,1,2,3,1,4,2023-04-09,18752,"0"
74096911941,"Prime",48,724.76,2,1,2,1,3,1,9,2023-02-19,10837,"0"
35306592777,"Prime",34,505.09,4,2,2,2,2,1,3,2023-11-21,11557,"A experiência no banco não foi boa."
79673083267,"Prime",43,585.32,2,1,2,0,3,3,6,2023-08-07,18885,"0"
74491342398,"Prime",38,537.43,2,1,2,1,2,1,0,2024-09-19,15276,"0"
42570212724,"Classic",33,231.56,0,2,1,0,1,1,8,2023-09-12,6219,"Adoro as funcionalidades do app!"
33961788211,"Classic",42,378.17,0,1,0,0,0,2,10,2023-07-13,5665,"0"
34927487365,"Classic",42,235.38,0,2,1,0,0,1,4,2024-04-18,6986,"O app trava constantemente."
16421204810,"Prime",40,541.59,4,3,2,1,2,2,5,2023-05-05,17630,"Tive problemas com o suporte."
49532522090,"Exclusive",34,492.61,1,3,1,1,3,1,1,2024-09-24,8150,"0"
57390340149,"Exclusive",26,412.81,3,2,3,1,3,2,4,2023-06-26,8379,"0"
12505818024,"Prime",46,615.45,2,3,2,2,3,2,6,2023-02-12,17746,"0"
58646951375,"Exclusive",48,370.1,3,1,3,1,3,1,8,2024-03-31,9722,"0"
36806356028,"Exclusive",32,403.27,3,3,1,1,3,1,5,2023-01-09,9282,"O atendimento precisa melhorar."
95201334628,"Classic",21,242.69,0,1,1,0,1,1,8,2024-08-10,5184,"Adoro as funcionalidades do app!"
42396904611,"Exclusive",29,426.2,3,2,2,0,1,2,8,2024-07-20,9672,"0"
59073596279,"Exclusive",50,437.61,3,2,3,1,3,2,6,2023-05-23,9139,"Tive problemas com o suporte."
85997691942,"Classic",45,306.63,0,1,1,0,1,0,7,2024-12-17,3692,"0"
89204577567,"Prime",39,630.57,2,1,1,0,3,1,0,2024-01-25,13058,"0"
55565180794,"Prime",37,620.22,2,3,3,2,3,3,0,2023-02-16,10532,"0"
32914109627,"Classic",27,112.01,0,0,1,1,0,1,6,2023-02-13,4880,"O aplicativo é lento e confuso."
49217160349,"Prime",33,635.43,2,1,2,0,3,2,8,2023-09-16,13337,"0"
18427156267,"Exclusive",50,590.45,1,2,2,1,3,1,5,2024-09-13,8272,"0"
48662147685,"Classic",30,370.08,0,1,1,0,0,3,7,2024-04-03,1211,"0"
59900667840,"Classic",26,304.51,0,1,1,0,1,2,8,2024-03-05,4290,"0"
75712432353,"Exclusive",35,348.09,3,3,3,0,3,1,2,2024-08-27,9408,"0"
28235593205,"Exclusive",27,428.47,3,1,1,1,3,2,8,2023-03-12,9237,"Adoro as funcionalidades do app!"
95845333191,"Classic",21,370.67,0,1,1,1,1,2,4,2023-08-24,2834,"0"
73488403142,"Exclusive",26,561.83,1,3,2,1,3,1,0,2023-09-27,8554,"0"
10952692283,"Classic",27,116.33,0,2,1,0,1,2,9,2024-02-18,5337,"0"
13853500390,"Exclusive",34,315.07,2,1,3,1,2,1,5,2023-05-30,8504,"0"
49702801841,"Prime",42,536.11,4,2,1,0,3,1,3,2023-06-17,16936,"0"
14301836604,"Exclusive",25,306.29,3,2,3,1,3,1,4,2024-04-12,8196,"A experiência no banco não foi boa."
56216180623,"Exclusive",26,554.99,1,2,1,1,3,1,9,2024-09-16,9310,"O aplicativo é rápido e fácil de usar."
18209070255,"Exclusive",28,401.94,3,3,1,1,3,1,3,2023-03-22,9196,"O app trava constantemente."
81329369877,"Classic",39,154.74,0,1,0,0,1,1,4,2023-07-31,5653,"O app trava constantemente."
25319589321,"Exclusive",39,358.9,1,3,2,1,2,1,9,2024-05-16,8939,"Adoro as funcionalidades do app!"
99452987464,"Exclusive",43,480.66,2,3,1,1,3,1,7,2023-12-25,8739,"0"
37050924895,"Exclusive",29,573.8,1,2,3,1,2,2,1,2024-03-14,8956,"O aplicativo é lento e confuso."
86130709540,"Prime",44,565,4,3,1,1,2,2,10,2023-01-01,17664,"0"
80589992846,"Classic",32,108.77,0,0,1,0,0,2,7,2023-05-18,3708,"0"
87745625892,"Exclusive",49,498.96,3,1,2,1,2,1,1,2023-03-03,8738,"Tive problemas com o suporte."
55127328108,"Prime",32,554.78,4,2,2,0,3,1,3,2024-09-11,15132,"0"
84690013878,"Classic",24,342.28,0,0,0,0,1,1,1,2023-06-29,7634,"0"
18007661989,"Prime",55,624.98,4,3,3,1,3,3,10,2023-03-31,16555,"Adoro as funcionalidades do app!"
57775541238,"Exclusive",41,458.86,3,1,1,1,2,1,2,2023-06-05,8918,"0"
12345714626,"Prime",32,514.14,2,3,1,0,3,2,4,2023-07-09,19827,"0"
23582748043,"Prime",31,589.47,2,3,1,2,3,1,0,2024-07-11,14810,"0"
52542134302,"Classic",19,386.87,1,0,1,1,1,2,0,2024-10-29,6725,"0"
95709977278,"Classic",42,198.84,0,0,1,0,1,1,4,2024-08-25,6160,"0"
11204484070,"Classic",38,322.33,0,2,1,1,1,2,2,2024-03-30,7171,"0"
12610740048,"Prime",49,660.2,4,1,3,2,3,3,1,2023-10-03,11094,"0"
86646248544,"Exclusive",38,331.79,2,2,1,1,2,1,2,2023-11-23,9525,"0"
71040178214,"Prime",53,585.27,4,3,2,2,2,3,6,2023-12-20,11468,"O app trava constantemente."
40904361534,"Classic",36,131.28,0,2,0,1,1,1,10,2024-04-23,5908,"Muito satisfeito com o banco."
23259278286,"Exclusive",44,529.69,3,1,1,1,1,1,10,2023-05-12,9037,"Adoro as funcionalidades do app!"
46099175912,"Exclusive",42,553.27,3,1,3,0,2,1,6,2023-10-09,9269,"0"
57575283357,"Prime",47,674.19,4,1,1,0,2,3,1,2023-10-04,15718,"0"
87204784636,"Prime",38,522.18,4,2,1,0,3,2,6,2023-09-08,16541,"0"
17668632710,"Exclusive",35,505.28,1,2,3,1,2,1,1,2024-03-12,8595,"O aplicativo é lento e confuso."
35458884529,"Prime",42,510.84,4,2,1,2,3,3,6,2024-05-21,13635,"0"
45077252650,"Prime",34,627.37,4,2,2,1,3,3,6,2024-10-03,11714,"O app trava constantemente."
79464814409,"Exclusive",37,576.86,1,1,3,1,2,2,3,2023-03-17,9007,"A experiência no banco não foi boa."
91287826958,"Exclusive",47,399.26,3,2,3,1,3,1,1,2024-11-16,9939,"0"
81132465833,"Prime",37,744.66,4,3,1,2,3,3,10,2023-05-11,10006,"0"
18745388107,"Exclusive",31,456.52,3,1,2,1,3,2,4,2023-04-26,8841,"O atendimento precisa melhorar."
89032019347,"Prime",46,692.95,4,2,2,2,3,1,4,2023-01-06,17066,"0"
19510285405,"Exclusive",47,362.04,3,3,2,1,3,1,5,2024-02-17,8686,"0"
60333938134,"Exclusive",32,441.04,3,3,3,1,3,1,1,2024-05-18,9560,"0"
23263625601,"Prime",46,622.6,4,3,2,1,3,3,3,2024-03-24,19928,"0"
61668708629,"Classic",26,248.68,0,1,0,1,1,3,6,2023-03-20,6896,"0"
37274815836,"Classic",45,369.76,0,1,1,1,1,2,3,2024-05-14,4466,"O atendimento precisa melhorar."
82490972150,"Prime",41,626.93,4,3,1,0,3,3,9,2023-06-30,19034,"0"
84814963297,"Exclusive",39,390.94,3,3,1,0,2,1,10,2023-06-16,9517,"0"
57365368025,"Classic",35,333.17,0,2,1,1,1,1,6,2023-10-15,5610,"Tive problemas com o suporte."
20624620937,"Classic",20,165.38,0,2,1,1,0,1,4,2024-02-05,5016,"0"
33922255916,"Prime",33,700.38,4,3,1,1,3,1,5,2023-07-30,15288,"0"
53302307342,"Classic",44,169.54,1,2,1,0,1,2,6,2023-11-20,1922,"O aplicativo é lento e confuso."
13824303353,"Exclusive",50,336.71,2,2,3,1,3,1,2,2024-06-25,9116,"Tive problemas com o suporte."
59037856568,"Prime",39,517.64,4,1,2,0,3,2,10,2024-05-05,16533,"0"
10042319882,"Prime",41,717.67,4,3,3,2,2,1,4,2024-01-24,13140,"0"
14190520059,"Classic",44,105.68,0,1,0,0,1,3,0,2023-05-26,6181,"O app trava constantemente."
85480272417,"Classic",19,374.66,0,2,1,0,1,0,2,2023-03-23,6887,"0"
47372086543,"Prime",47,608.29,2,1,2,0,3,2,3,2024-01-15,12940,"0"
15960601468,"Classic",29,370.97,0,0,1,1,1,1,4,2024-05-02,1950,"0"
93017860367,"Classic",26,274.25,0,2,0,1,1,0,0,2024-01-28,1765,"0"
81495649763,"Classic",36,159.16,0,0,1,0,1,0,2,2024-02-17,6024,"Tive problemas com o suporte."
35565929821,"Prime",41,699.48,4,1,2,1,3,2,4,2024-05-22,12736,"O atendimento precisa melhorar."
52955219183,"Prime",36,706,2,2,2,2,2,3,1,2023-11-22,13412,"A experiência no banco não foi boa."
10731572326,"Prime",53,704.75,4,1,2,2,3,1,6,2024-01-18,12670,"0"
12786168097,"Prime",37,651.07,2,2,2,2,3,2,1,2023-06-24,12291,"0"
20695950224,"Prime",47,713.59,4,1,2,1,2,1,10,2023-07-12,14596,"Muito satisfeito com o banco."
54724937483,"Classic",29,320.79,0,0,1,1,1,2,7,2024-03-31,1774,"0"
37300776829,"Prime",46,524.98,2,3,3,0,3,3,2,2023-01-19,11208,"0"
59910269548,"Classic",35,265.17,1,1,1,1,1,0,0,2023-07-30,4018,"0"
19825100520,"Classic",27,344.07,0,0,1,1,0,1,3,2023-09-15,1578,"0"
89975610211,"Classic",39,104.53,0,1,1,0,0,2,1,2024-07-19,6283,"0"
62433121987,"Classic",43,106.82,1,2,0,1,1,3,3,2023-08-27,7803,"0"
78694606611,"Exclusive",29,490.2,3,1,1,1,1,1,7,2023-10-09,9384,"0"
78384347328,"Classic",31,199.1,0,1,0,1,1,0,3,2023-04-05,7403,"0"
53123861303,"Classic",24,343.83,0,2,1,0,0,3,8,2023-01-18,4735,"0"
66111299918,"Classic",42,235.24,0,0,1,1,1,3,8,2024-08-30,4031,"0"
38894772386,"Exclusive",47,423.16,3,3,3,0,2,1,10,2023-12-27,9508,"Muito satisfeito com o banco."
94449350743,"Exclusive",37,510.72,3,1,1,0,2,1,8,2024-06-05,8273,"0"
82620374610,"Classic",19,142.05,0,2,1,1,1,2,4,2023-07-01,7022,"0"
60365138030,"Classic",42,162.21,0,1,1,0,0,1,4,2024-06-04,5875,"0"
78443561542,"Prime",41,512,4,3,2,2,3,3,4,2023-12-02,14592,"0"
88728416052,"Prime",49,517.26,4,1,1,0,3,1,3,2024-01-10,14521,"0"
72303992848,"Classic",41,254.87,0,1,0,1,0,2,8,2023-02-04,6716,"0"
57384712354,"Prime",37,563,4,3,3,1,3,1,10,2024-04-09,16375,"0"
45642962531,"Exclusive",40,427.55,3,1,3,1,3,1,2,2023-09-29,9190,"0"
23050971625,"Exclusive",35,391.29,1,1,1,1,1,1,3,2024-11-12,8234,"A experiência no banco não foi boa."
73742137356,"Classic",24,348.31,0,2,1,0,0,2,8,2023-10-05,3475,"0"
38227804093,"Prime",47,582.05,4,3,2,1,3,3,1,2023-01-25,10471,"0"
66793564855,"Classic",33,210.27,0,1,1,1,0,2,2,2023-03-23,2959,"A experiência no banco não foi boa."
88802322467,"Classic",44,249.51,1,2,1,0,1,0,8,2023-08-18,2348,"0"
38858669727,"Exclusive",45,348.32,2,3,3,1,2,2,10,2024-06-26,8517,"0"
56945495991,"Classic",36,291.41,1,1,0,1,0,1,2,2024-08-03,4243,"0"
14898982657,"Prime",32,536.9,4,3,3,2,2,1,1,2024-07-28,18080,"Tive problemas com o suporte."
30963597354,"Exclusive",25,331.19,3,1,3,1,1,2,3,2023-10-27,8417,"0"
72519567816,"Classic",21,205.12,0,2,0,1,0,1,1,2023-02-03,2709,"O atendimento precisa melhorar."
38615598979,"Classic",25,194.04,0,1,1,0,1,3,1,2024-06-24,2276,"O aplicativo é lento e confuso."
44669502851,"Prime",48,704.43,4,2,1,0,2,2,4,2024-04-14,15960,"O app trava constantemente."
65541068763,"Prime",36,574.26,4,2,3,1,2,1,7,2023-09-12,19547,"0"
26519997685,"Prime",47,526.14,4,2,2,0,3,1,9,2024-10-02,12029,"0"
43346421139,"Exclusive",37,517.94,1,3,2,1,2,2,9,2024-11-07,9132,"O aplicativo é rápido e fácil de usar."
56768247578,"Exclusive",35,484.01,1,2,1,1,3,1,1,2023-12-23,8286,"A experiência no banco não foi boa."
51442679789,"Classic",38,254.69,0,1,1,0,0,3,3,2023-01-15,6319,"0"
14485000137,"Prime",38,602.9,4,2,3,1,2,1,6,2023-07-14,19780,"O atendimento precisa melhorar."
55565172725,"Exclusive",43,567.84,3,2,1,1,1,1,4,2023-01-17,8387,"0"
88090228974,"Classic",35,140.54,0,1,1,0,1,0,2,2023-07-06,6702,"0"
18984202531,"Prime",45,649.68,2,3,2,1,3,3,2,2024-11-24,12578,"O aplicativo é lento e confuso."
73416167694,"Prime",53,557.27,4,3,2,0,3,1,8,2024-09-05,13703,"0"
76745110979,"Classic",28,181.6,1,1,1,0,1,1,4,2023-03-13,7260,"O aplicativo é lento e confuso."
85556150209,"Exclusive",38,538.53,1,2,3,1,1,1,3,2024-03-18,9349,"0"
10245237890,"Classic",31,332.47,0,1,1,1,1,1,4,2023-11-13,1030,"O app trava constantemente."
52985718223,"Exclusive",41,402.07,1,1,1,1,3,1,8,2024-12-07,8274,"Muito satisfeito com o banco."
10873621662,"Classic",18,255.31,0,1,0,1,1,1,7,2024-08-29,7056,"0"
98651491866,"Prime",41,614.68,4,3,2,1,3,3,3,2024-01-24,13188,"0"
88319295176,"Exclusive",41,347.75,3,3,3,1,2,1,3,2024-09-05,8098,"0"
62756416849,"Exclusive",32,434.69,3,3,3,1,2,2,0,2024-05-21,9430,"0"
88024074399,"Classic",45,175.9,0,1,1,1,1,1,8,2024-12-01,2713,"0"
47012867419,"Prime",35,726.8,4,1,2,2,2,1,8,2024-03-03,17017,"Ótimo atendimento, adorei o app."
10358544941,"Exclusive",39,431.89,1,2,2,1,3,1,1,2023-10-11,8623,"0"
16711521351,"Classic",28,301.75,0,1,0,0,1,1,2,2023-04-21,7897,"0"
61513617260,"Exclusive",27,330.94,2,1,2,0,3,1,6,2023-01-04,8522,"O app trava constantemente."
25110361374,"Classic",35,111.1,0,0,1,1,0,1,7,2024-02-12,1695,"0"
44718490589,"Exclusive",34,401.65,2,3,2,1,2,1,3,2023-08-13,8081,"0"
77207981496,"Classic",18,204.39,0,0,0,1,1,0,7,2024-10-22,3120,"0"
82292874822,"Classic",18,143.98,0,1,0,0,1,2,7,2024-09-15,3022,"0"
62117177706,"Prime",39,702.54,4,2,3,1,2,2,7,2023-02-18,13445,"0"
45653375254,"Prime",49,681.55,4,1,3,0,3,2,2,2024-02-22,19897,"O atendimento precisa melhorar."
35631938760,"Classic",38,292.4,0,1,1,0,1,0,5,2023-03-13,4144,"0"
81130892785,"Prime",37,644.8,4,3,1,1,3,2,3,2023-09-09,14989,"0"
61806276512,"Exclusive",27,369.73,2,3,1,1,3,1,1,2024-03-13,9805,"O app trava constantemente."
90993767910,"Classic",35,114.25,0,2,1,1,0,3,10,2023-11-04,7874,"0"
85521580993,"Classic",29,386.51,0,1,1,1,1,2,8,2024-08-04,1350,"0"
84252294156,"Classic",24,147.59,0,0,1,1,1,1,8,2023-08-02,7943,"0"
51697223329,"Classic",29,288.2,0,1,1,1,1,1,4,2023-08-03,5125,"0"
84356081093,"Exclusive",27,565.65,3,2,3,1,2,1,8,2024-01-12,8051,"0"
32391538538,"Classic",37,335.99,0,0,1,0,1,1,6,2023-10-27,1189,"O atendimento precisa melhorar."
21327782554,"Prime",37,659.03,4,1,1,2,3,1,1,2023-10-13,17925,"0"
85324134745,"Exclusive",25,438.11,3,2,2,1,3,1,5,2024-09-22,8144,"0"
47431964047,"Classic",36,225.2,1,2,1,0,1,1,10,2023-04-26,4496,"0"
19470986713,"Exclusive",25,393.64,2,2,3,0,3,1,0,2024-10-23,8601,"0"
79585709102,"Classic",27,288.16,0,2,0,1,1,3,7,2024-09-13,2695,"0"
67944321504,"Exclusive",25,558.86,3,2,3,0,3,1,6,2024-02-27,8236,"0"
36524808438,"Exclusive",40,443.12,3,3,3,1,2,1,8,2023-12-03,8936,"0"
60523968959,"Prime",49,735.16,2,1,3,2,2,1,7,2024-10-19,11573,"0"
96273574497,"Exclusive",49,317.68,3,2,2,0,3,1,5,2024-12-02,9185,"0"
87562633504,"Exclusive",35,430.7,1,1,3,1,1,1,4,2024-09-16,9776,"O app trava constantemente."
72683121369,"Exclusive",50,306.1,1,3,2,1,1,2,8,2023-04-05,9853,"Ótimo atendimento, adorei o app."
34960495671,"Exclusive",33,543.83,2,3,3,1,1,1,0,2023-10-22,9649,"O app trava constantemente."
89026774041,"Prime",49,586.95,4,3,3,1,3,3,6,2023-09-15,18864,"0"
87373071760,"Exclusive",40,399,2,3,1,0,1,2,7,2024-09-08,8069,"0"
70417283729,"Prime",47,710.74,4,1,2,2,3,1,1,2023-04-07,10395,"0"
38686611962,"Prime",48,693.63,2,3,3,1,3,1,2,2024-01-25,16124,"0"
26184307972,"Classic",18,280.52,1,1,1,0,1,0,2,2024-02-06,7020,"O aplicativo é lento e confuso."
38891799056,"Prime",34,680.47,2,2,3,0,3,1,0,2024-09-20,14514,"0"
77136277525,"Exclusive",31,384.6,3,3,2,0,2,1,7,2023-12-23,9542,"0"
84293977548,"Prime",35,602.16,4,1,2,0,3,1,0,2023-09-15,16039,"0"
76569399329,"Exclusive",48,574.46,1,2,2,1,3,1,7,2024-11-24,8018,"0"
79735441743,"Exclusive",42,451.95,2,3,1,0,1,2,5,2024-09-22,8511,"A experiência no banco não foi boa."
97240827413,"Prime",43,554.1,4,3,3,2,3,2,7,2023-06-05,14763,"0"
30223067797,"Prime",46,506.3,4,2,3,1,2,3,2,2023-04-24,17663,"O atendimento precisa melhorar."
28302896055,"Classic",36,221.68,0,1,1,1,0,2,6,2023-12-10,6258,"0"
35980440866,"Exclusive",49,512.89,3,1,2,0,3,1,7,2023-09-23,9690,"0"
66712902713,"Prime",37,558.13,2,2,1,0,3,3,7,2023-08-23,17151,"0"
32989262730,"Exclusive",34,502.63,1,2,3,1,1,2,4,2024-09-21,9661,"0"
93657960927,"Prime",35,618.84,4,2,3,2,2,3,6,2023-05-03,19591,"0"
23506161042,"Classic",43,148.01,1,1,0,0,1,2,10,2024-05-02,3799,"Muito satisfeito com o banco."
37565269810,"Prime",36,500.43,2,2,3,0,2,3,7,2024-11-23,10468,"0"
55632530564,"Classic",43,275.25,1,1,1,1,1,2,9,2023-01-26,4244,"0"
67725291851,"Classic",28,331.03,1,2,0,0,1,1,7,2024-11-05,5942,"0"
98620640259,"Classic",35,334.28,1,1,0,1,1,3,0,2023-02-02,6845,"0"
44186513662,"Exclusive",26,481.93,3,1,1,1,3,2,8,2023-06-23,8864,"0"
61602649906,"Classic",23,289.55,0,2,1,0,1,2,8,2023-08-28,5827,"0"
